Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
1,17:30:14.659547,17:31:03.059142,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:03.277911,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:03.518612,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:03.746688,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:04.002697,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:04.312565,1.0,-1.0,1.0
1,17:30:14.659547,17:31:04.517670,1.0,-1.0,1.0
1,17:30:14.659547,17:31:04.721822,1.0,-1.0,1.0
1,17:30:14.659547,17:31:04.945545,1.0,-1.0,1.0
1,17:30:14.659547,17:31:05.166928,1.0,-1.0,1.0
1,17:30:14.659547,17:31:05.395354,1.0,-1.0,1.0
1,17:30:14.659547,17:31:05.574113,1.0,-1.0,1.0
1,17:30:14.659547,17:31:05.795802,1.0,-1.0,1.0
1,17:30:14.659547,17:31:06.055717,1.0,-1.0,1.0
1,17:30:14.659547,17:31:06.235699,1.0,-1.0,1.0
1,17:30:14.659547,17:31:06.451706,1.0,-1.0,1.0
1,17:30:14.659547,17:31:06.669052,1.0,-1.0,1.0
1,17:30:14.659547,17:31:06.899184,1.0,-1.0,1.0
1,17:30:14.659547,17:31:07.144585,1.0,-1.0,1.0
1,17:30:14.659547,17:31:07.322451,1.0,-1.0,1.0
1,17:30:14.659547,17:31:07.537690,1.0,-1.0,1.0
1,17:30:14.659547,17:31:07.753637,1.0,-1.0,1.0
1,17:30:14.659547,17:31:07.976823,1.0,-1.0,1.0
1,17:30:14.659547,17:31:08.170514,1.0,-1.0,1.0
1,17:30:14.659547,17:31:08.418732,1.0,-1.0,1.0
1,17:30:14.659547,17:31:08.689879,1.0,-1.0,1.0
1,17:30:14.659547,17:31:08.942854,1.0,-1.0,1.0
1,17:30:14.659547,17:31:09.214876,1.0,-1.0,1.0
1,17:30:14.659547,17:31:09.477960,1.0,-1.0,1.0
1,17:30:14.659547,17:31:09.710693,1.0,-1.0,1.0
1,17:30:14.659547,17:31:09.921536,1.0,-1.0,1.0
1,17:30:14.659547,17:31:10.121551,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:10.398965,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:10.608125,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:10.818459,-1.0,-1.0,-1.0
